 program J1J2_6          
 linear system size                20
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi                        2.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                           1
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed          100
 T  BIN   [<energy>]  freq
 0.800000E+01   93 0.218280E+00 0.000000E+00
 0.800000E+01   94 0.315995E+00 0.000000E+00
 0.800000E+01   95 0.413710E+00 0.000000E+00
 0.800000E+01   96 0.511425E+00 0.000000E+00
 0.800000E+01   97 0.609140E+00 0.000000E+00
 0.800000E+01   98 0.706855E+00 0.000000E+00
 0.800000E+01   99 0.804570E+00 0.000000E+00
 0.818421E+01    1 -.834421E+01 0.000000E+00
 0.818421E+01    2 -.825076E+01 0.000000E+00
 0.818421E+01    3 -.815732E+01 0.000000E+00
 0.818421E+01    4 -.806388E+01 0.000000E+00
 0.818421E+01    5 -.797044E+01 0.000000E+00
 0.818421E+01    6 -.787700E+01 0.000000E+00
 0.818421E+01    7 -.778355E+01 0.000000E+00
 0.818421E+01    8 -.769011E+01 0.000000E+00
 0.818421E+01    9 -.759667E+01 0.000000E+00
 0.818421E+01   10 -.750323E+01 0.000000E+00
 0.818421E+01   11 -.740979E+01 0.000000E+00
 0.818421E+01   12 -.731634E+01 0.000000E+00
 0.818421E+01   13 -.722290E+01 0.000000E+00
 0.818421E+01   14 -.712946E+01 0.000000E+00
 0.818421E+01   15 -.703602E+01 0.000000E+00
 0.818421E+01   16 -.694258E+01 0.000000E+00
 0.818421E+01   17 -.684913E+01 0.000000E+00
 0.818421E+01   18 -.675569E+01 0.000000E+00
 0.818421E+01   19 -.666225E+01 0.000000E+00
 0.818421E+01   20 -.656881E+01 0.000000E+00
 0.818421E+01   21 -.647536E+01 0.000000E+00
 0.818421E+01   22 -.638192E+01 0.000000E+00
 0.818421E+01   23 -.628848E+01 0.000000E+00
 0.818421E+01   24 -.619504E+01 0.000000E+00
 0.818421E+01   25 -.610160E+01 0.000000E+00
 0.818421E+01   26 -.600815E+01 0.000000E+00
 0.818421E+01   27 -.591471E+01 0.000000E+00
 0.818421E+01   28 -.582127E+01 0.000000E+00
 0.818421E+01   29 -.572783E+01 0.000000E+00
 0.818421E+01   30 -.563439E+01 0.000000E+00
 0.818421E+01   31 -.554094E+01 0.000000E+00
 0.818421E+01   32 -.544750E+01 0.000000E+00
 0.818421E+01   33 -.535406E+01 0.000000E+00
 0.818421E+01   34 -.526062E+01 0.000000E+00
 0.818421E+01   35 -.516718E+01 0.000000E+00
 0.818421E+01   36 -.507373E+01 0.000000E+00
 0.818421E+01   37 -.498029E+01 0.000000E+00
 0.818421E+01   38 -.488685E+01 0.000000E+00
 0.818421E+01   39 -.479341E+01 0.000000E+00
 0.818421E+01   40 -.469997E+01 0.000000E+00
 0.818421E+01   41 -.460652E+01 0.000000E+00
 0.818421E+01   42 -.451308E+01 0.000000E+00
 0.818421E+01   43 -.441964E+01 0.000000E+00
 0.818421E+01   44 -.432620E+01 0.000000E+00
 0.818421E+01   45 -.423276E+01 0.230000E-05
 0.818421E+01   46 -.413931E+01 0.163500E-03
 0.818421E+01   47 -.404587E+01 0.427250E-02
 0.818421E+01   48 -.395243E+01 0.421068E-01
 0.818421E+01   49 -.385899E+01 0.171802E+00
 0.818421E+01   50 -.376555E+01 0.320118E+00
 0.818421E+01   51 -.367210E+01 0.288072E+00
 0.818421E+01   52 -.357866E+01 0.137094E+00
 0.818421E+01   53 -.348522E+01 0.330637E-01
 0.818421E+01   54 -.339178E+01 0.320150E-02
 0.818421E+01   55 -.329833E+01 0.103100E-03
 0.818421E+01   56 -.320489E+01 0.130000E-05
 0.818421E+01   57 -.311145E+01 0.000000E+00
 0.818421E+01   58 -.301801E+01 0.000000E+00
 0.818421E+01   59 -.292457E+01 0.000000E+00
 0.818421E+01   60 -.283112E+01 0.000000E+00
 0.818421E+01   61 -.273768E+01 0.000000E+00
 0.818421E+01   62 -.264424E+01 0.000000E+00
 0.818421E+01   63 -.255080E+01 0.000000E+00
 0.818421E+01   64 -.245736E+01 0.000000E+00
 0.818421E+01   65 -.236391E+01 0.000000E+00
 0.818421E+01   66 -.227047E+01 0.000000E+00
 0.818421E+01   67 -.217703E+01 0.000000E+00
 0.818421E+01   68 -.208359E+01 0.000000E+00
 0.818421E+01   69 -.199015E+01 0.000000E+00
 0.818421E+01   70 -.189670E+01 0.000000E+00
 0.818421E+01   71 -.180326E+01 0.000000E+00
 0.818421E+01   72 -.170982E+01 0.000000E+00
 0.818421E+01   73 -.161638E+01 0.000000E+00
 0.818421E+01   74 -.152294E+01 0.000000E+00
 0.818421E+01   75 -.142949E+01 0.000000E+00
 0.818421E+01   76 -.133605E+01 0.000000E+00
 0.818421E+01   77 -.124261E+01 0.000000E+00
 0.818421E+01   78 -.114917E+01 0.000000E+00
 0.818421E+01   79 -.105573E+01 0.000000E+00
 0.818421E+01   80 -.962283E+00 0.000000E+00
