 iconf, T, nbar, abs_nbar, nbar2, nbar4, nbinder
  74 0.416000E+01 0.616958E-01 0.490966E+00 0.328377E+00 0.212122E+00 0.344279E+00
  74 0.420000E+01 0.160998E-01 0.236787E+00 0.931757E-01 0.283356E-01 -.879426E-01
  74 0.424000E+01 -.361119E-02 0.145116E+00 0.361933E-01 0.530310E-02 -.349433E+00
  74 0.428000E+01 -.576370E-03 0.109853E+00 0.199473E-01 0.145530E-02 -.219168E+00
  74 0.432000E+01 -.187394E-02 0.943694E-01 0.144490E-01 0.724070E-03 -.156073E+00
  74 0.436000E+01 -.135255E-02 0.834244E-01 0.111069E-01 0.400736E-03 -.828012E-01
  74 0.440000E+01 0.903710E-03 0.767924E-01 0.934333E-02 0.274538E-03 -.482821E-01
  75 0.400000E+01 0.164148E+01 0.164148E+01 0.271732E+01 0.762494E+01 0.655781E+00
  75 0.404000E+01 0.145152E+01 0.145152E+01 0.213636E+01 0.480446E+01 0.649108E+00
  75 0.408000E+01 -.528669E+00 0.122236E+01 0.153539E+01 0.258807E+01 0.634055E+00
  75 0.412000E+01 0.783870E-01 0.903958E+00 0.889563E+00 0.994237E+00 0.581192E+00
  75 0.416000E+01 -.324380E-01 0.504951E+00 0.342434E+00 0.224133E+00 0.362864E+00
  75 0.420000E+01 -.656900E-04 0.239059E+00 0.938777E-01 0.278247E-01 -.524105E-01
  75 0.424000E+01 -.208051E-02 0.145218E+00 0.361820E-01 0.514409E-02 -.309793E+00
  75 0.428000E+01 -.835060E-03 0.110763E+00 0.201822E-01 0.145147E-02 -.187817E+00
  75 0.432000E+01 0.106136E-02 0.943316E-01 0.144405E-01 0.712213E-03 -.138484E+00
  75 0.436000E+01 -.429010E-03 0.838200E-01 0.112415E-01 0.408864E-03 -.784641E-01
  75 0.440000E+01 -.833370E-03 0.771980E-01 0.950621E-02 0.289575E-03 -.681348E-01
  76 0.400000E+01 0.164079E+01 0.164079E+01 0.271525E+01 0.761596E+01 0.655662E+00
  76 0.404000E+01 0.145044E+01 0.145044E+01 0.213298E+01 0.478778E+01 0.649217E+00
  76 0.408000E+01 0.113811E+01 0.122075E+01 0.153147E+01 0.257665E+01 0.633799E+00
  76 0.412000E+01 -.159236E-01 0.909860E+00 0.902598E+00 0.102416E+01 0.580958E+00
  76 0.416000E+01 -.214069E-01 0.502168E+00 0.340240E+00 0.222384E+00 0.359658E+00
  76 0.420000E+01 0.293834E-02 0.235783E+00 0.924938E-01 0.278119E-01 -.836397E-01
  76 0.424000E+01 0.224608E-02 0.144950E+00 0.355662E-01 0.482317E-02 -.270972E+00
  76 0.428000E+01 0.107000E-02 0.109065E+00 0.197509E-01 0.148162E-02 -.266023E+00
  76 0.432000E+01 -.124957E-02 0.939990E-01 0.143532E-01 0.711078E-03 -.150529E+00
  76 0.436000E+01 0.710300E-03 0.836462E-01 0.112608E-01 0.424498E-03 -.115884E+00
  76 0.440000E+01 0.324390E-03 0.772875E-01 0.949152E-02 0.284187E-03 -.515059E-01
  77 0.400000E+01 0.164056E+01 0.164056E+01 0.271399E+01 0.760459E+01 0.655857E+00
  77 0.404000E+01 0.144998E+01 0.144998E+01 0.213110E+01 0.477627E+01 0.649443E+00
  77 0.408000E+01 0.122027E+01 0.122027E+01 0.153086E+01 0.257778E+01 0.633347E+00
  77 0.412000E+01 -.112267E+00 0.908879E+00 0.900334E+00 0.102265E+01 0.579468E+00
  77 0.416000E+01 0.114213E-02 0.505987E+00 0.342437E+00 0.222101E+00 0.368652E+00
  77 0.420000E+01 0.592405E-02 0.238459E+00 0.946359E-01 0.295818E-01 -.101012E+00
  77 0.424000E+01 0.421270E-03 0.148254E+00 0.376571E-01 0.554593E-02 -.303643E+00
  77 0.428000E+01 0.882580E-03 0.110919E+00 0.204160E-01 0.155987E-02 -.247457E+00
  77 0.432000E+01 0.598600E-04 0.939529E-01 0.143704E-01 0.727650E-03 -.174525E+00
  77 0.436000E+01 0.730020E-03 0.838033E-01 0.112464E-01 0.417596E-03 -.100550E+00
  77 0.440000E+01 0.752250E-03 0.770753E-01 0.944064E-02 0.282483E-03 -.564946E-01
  78 0.400000E+01 0.164213E+01 0.164213E+01 0.271937E+01 0.763604E+01 0.655800E+00
  78 0.404000E+01 0.144914E+01 0.144914E+01 0.212950E+01 0.477537E+01 0.648981E+00
  78 0.408000E+01 0.121832E+01 0.121834E+01 0.152512E+01 0.255251E+01 0.634203E+00
  78 0.412000E+01 0.238359E+00 0.914988E+00 0.908778E+00 0.103145E+01 0.583694E+00
  78 0.416000E+01 -.452534E-01 0.496887E+00 0.332608E+00 0.214267E+00 0.354395E+00
  78 0.420000E+01 0.770190E-03 0.237904E+00 0.938127E-01 0.284570E-01 -.778151E-01
  78 0.424000E+01 0.101776E-02 0.144047E+00 0.351569E-01 0.470053E-02 -.267666E+00
  78 0.428000E+01 0.293566E-02 0.109552E+00 0.198623E-01 0.143739E-02 -.214483E+00
  78 0.432000E+01 0.862190E-03 0.937707E-01 0.142290E-01 0.691466E-03 -.138418E+00
  78 0.436000E+01 -.110857E-02 0.840892E-01 0.113442E-01 0.425128E-03 -.101152E+00
  78 0.440000E+01 -.297450E-03 0.778772E-01 0.966507E-02 0.298070E-03 -.636212E-01
  79 0.400000E+01 0.164155E+01 0.164155E+01 0.271791E+01 0.763262E+01 0.655585E+00
  79 0.404000E+01 0.145373E+01 0.145373E+01 0.214286E+01 0.483269E+01 0.649182E+00
  79 0.408000E+01 -.106697E+01 0.121555E+01 0.151950E+01 0.253889E+01 0.633458E+00
  79 0.412000E+01 0.807113E-01 0.905955E+00 0.895789E+00 0.101354E+01 0.578974E+00
  79 0.416000E+01 0.222807E-01 0.511857E+00 0.346294E+00 0.222891E+00 0.380442E+00
  79 0.420000E+01 0.615100E-02 0.240001E+00 0.954697E-01 0.296035E-01 -.826580E-01
  79 0.424000E+01 0.231749E-02 0.143806E+00 0.352616E-01 0.486806E-02 -.305060E+00
  79 0.428000E+01 -.361683E-02 0.110398E+00 0.200946E-01 0.144411E-02 -.192123E+00
  79 0.432000E+01 0.397190E-03 0.933729E-01 0.141054E-01 0.683839E-03 -.145675E+00
  79 0.436000E+01 0.803080E-03 0.839408E-01 0.112437E-01 0.406006E-03 -.705172E-01
  79 0.440000E+01 -.464760E-03 0.775762E-01 0.958824E-02 0.292079E-03 -.590140E-01
  80 0.400000E+01 0.164278E+01 0.164278E+01 0.272168E+01 0.765072E+01 0.655724E+00
  80 0.404000E+01 0.145286E+01 0.145286E+01 0.214046E+01 0.482311E+01 0.649092E+00
  80 0.408000E+01 -.122054E+01 0.122054E+01 0.152975E+01 0.256676E+01 0.634386E+00
  80 0.412000E+01 0.537194E-01 0.904143E+00 0.893291E+00 0.101159E+01 0.577432E+00
  80 0.416000E+01 -.189774E-02 0.494393E+00 0.331060E+00 0.213193E+00 0.351609E+00
  80 0.420000E+01 0.661280E-03 0.243328E+00 0.976109E-01 0.305498E-01 -.687840E-01
  80 0.424000E+01 -.205868E-02 0.144888E+00 0.359490E-01 0.504302E-02 -.300756E+00
  80 0.428000E+01 -.875230E-03 0.109919E+00 0.200661E-01 0.149309E-02 -.236056E+00
  80 0.432000E+01 0.186952E-02 0.935620E-01 0.140962E-01 0.656623E-03 -.101517E+00
  80 0.436000E+01 0.111550E-02 0.846306E-01 0.114242E-01 0.423452E-03 -.815063E-01
  80 0.440000E+01 -.150996E-02 0.769407E-01 0.940550E-02 0.279718E-03 -.539893E-01
  81 0.400000E+01 0.163929E+01 0.163929E+01 0.271032E+01 0.758828E+01 0.655666E+00
  81 0.404000E+01 0.144959E+01 0.144959E+01 0.213082E+01 0.478070E+01 0.649025E+00
  81 0.408000E+01 -.121983E+01 0.121984E+01 0.153109E+01 0.258242E+01 0.632798E+00
  81 0.412000E+01 -.132674E+00 0.910511E+00 0.902424E+00 0.102391E+01 0.580898E+00
  81 0.416000E+01 0.129703E-01 0.486486E+00 0.322536E+00 0.205208E+00 0.342468E+00
  81 0.420000E+01 0.683259E-02 0.231719E+00 0.894654E-01 0.262240E-01 -.921108E-01
  81 0.424000E+01 -.222140E-03 0.145758E+00 0.359730E-01 0.485949E-02 -.251743E+00
  81 0.428000E+01 -.310000E-04 0.109657E+00 0.199373E-01 0.148743E-02 -.247342E+00
  81 0.432000E+01 -.212960E-03 0.935414E-01 0.141485E-01 0.685311E-03 -.141163E+00
  81 0.436000E+01 0.887720E-03 0.835506E-01 0.112008E-01 0.412092E-03 -.948950E-01
  81 0.440000E+01 0.340010E-03 0.770582E-01 0.945289E-02 0.282093E-03 -.523029E-01
  82 0.400000E+01 0.164155E+01 0.164155E+01 0.271833E+01 0.763881E+01 0.655413E+00
  82 0.404000E+01 0.145271E+01 0.145271E+01 0.213981E+01 0.482008E+01 0.649101E+00
  82 0.408000E+01 0.868969E-01 0.122254E+01 0.153683E+01 0.259352E+01 0.633971E+00
  82 0.412000E+01 0.861314E-01 0.898776E+00 0.886969E+00 0.100262E+01 0.575185E+00
  82 0.416000E+01 0.435264E-01 0.505777E+00 0.341884E+00 0.221224E+00 0.369108E+00
  82 0.420000E+01 0.288664E-02 0.243161E+00 0.972660E-01 0.299483E-01 -.551839E-01
  82 0.424000E+01 -.378522E-02 0.143358E+00 0.348140E-01 0.464684E-02 -.277997E+00
  82 0.428000E+01 -.268660E-03 0.109877E+00 0.199197E-01 0.145193E-02 -.219721E+00
  82 0.432000E+01 -.161099E-02 0.942761E-01 0.143936E-01 0.711254E-03 -.144370E+00
  82 0.436000E+01 0.109923E-02 0.835143E-01 0.111150E-01 0.395864E-03 -.680870E-01
  82 0.440000E+01 0.693820E-03 0.774939E-01 0.953687E-02 0.287447E-03 -.534765E-01
  83 0.400000E+01 0.164080E+01 0.164080E+01 0.271515E+01 0.761403E+01 0.655724E+00
  83 0.404000E+01 0.145232E+01 0.145232E+01 0.213826E+01 0.481001E+01 0.649326E+00
  83 0.408000E+01 -.118552E+01 0.122179E+01 0.153422E+01 0.258553E+01 0.633855E+00
  83 0.412000E+01 0.290884E-01 0.912057E+00 0.905312E+00 0.102884E+01 0.581564E+00
  83 0.416000E+01 -.408300E-02 0.503746E+00 0.340051E+00 0.220115E+00 0.365487E+00
  83 0.420000E+01 -.653688E-02 0.235439E+00 0.926707E-01 0.283993E-01 -.102305E+00
  83 0.424000E+01 -.129921E-02 0.148042E+00 0.376501E-01 0.561883E-02 -.321269E+00
  83 0.428000E+01 -.443556E-02 0.111258E+00 0.206357E-01 0.158865E-02 -.243570E+00
  83 0.432000E+01 0.606900E-04 0.938394E-01 0.142937E-01 0.720559E-03 -.175593E+00
  83 0.436000E+01 -.175881E-02 0.842323E-01 0.113697E-01 0.424345E-03 -.942174E-01
  83 0.440000E+01 0.102735E-02 0.769477E-01 0.939975E-02 0.276535E-03 -.432677E-01
  84 0.400000E+01 0.164194E+01 0.164194E+01 0.271931E+01 0.764109E+01 0.655558E+00
  84 0.404000E+01 0.144813E+01 0.144813E+01 0.212668E+01 0.476330E+01 0.648938E+00
  84 0.408000E+01 0.645960E+00 0.122054E+01 0.153090E+01 0.257273E+01 0.634084E+00
  84 0.412000E+01 -.423697E+00 0.916085E+00 0.910763E+00 0.103726E+01 0.583174E+00
  84 0.416000E+01 0.713412E-01 0.505883E+00 0.340657E+00 0.219546E+00 0.369378E+00
  84 0.420000E+01 -.152233E-01 0.236532E+00 0.923869E-01 0.274006E-01 -.700859E-01
  84 0.424000E+01 0.473617E-02 0.140489E+00 0.335459E-01 0.431520E-02 -.278204E+00
  84 0.428000E+01 0.199319E-02 0.109984E+00 0.199908E-01 0.146278E-02 -.220109E+00
  84 0.432000E+01 0.309510E-03 0.934709E-01 0.142059E-01 0.704216E-03 -.163181E+00
  84 0.436000E+01 -.157360E-03 0.838979E-01 0.112503E-01 0.418634E-03 -.102525E+00
  84 0.440000E+01 0.701700E-03 0.770479E-01 0.943632E-02 0.280734E-03 -.509148E-01
  85 0.400000E+01 0.163873E+01 0.163873E+01 0.270861E+01 0.758057E+01 0.655581E+00
  85 0.404000E+01 0.145288E+01 0.145288E+01 0.213975E+01 0.481510E+01 0.649442E+00
  85 0.408000E+01 -.929623E+00 0.121708E+01 0.152413E+01 0.255762E+01 0.632996E+00
  85 0.412000E+01 0.346689E+00 0.901035E+00 0.890628E+00 0.101104E+01 0.575131E+00
  85 0.416000E+01 -.163734E-01 0.483890E+00 0.320815E+00 0.204346E+00 0.338186E+00
  85 0.420000E+01 0.307271E-02 0.237703E+00 0.941773E-01 0.284567E-01 -.694757E-01
  85 0.424000E+01 0.297983E-02 0.146519E+00 0.365384E-01 0.513554E-02 -.282227E+00
  85 0.428000E+01 -.140554E-02 0.110457E+00 0.203186E-01 0.157285E-02 -.269923E+00
  85 0.432000E+01 0.434870E-03 0.926285E-01 0.139922E-01 0.683336E-03 -.163435E+00
  85 0.436000E+01 -.127190E-02 0.840342E-01 0.113503E-01 0.429881E-03 -.112283E+00
  85 0.440000E+01 0.139492E-02 0.770820E-01 0.945490E-02 0.281537E-03 -.497873E-01
  86 0.400000E+01 0.164301E+01 0.164301E+01 0.272275E+01 0.765955E+01 0.655597E+00
  86 0.404000E+01 0.145292E+01 0.145292E+01 0.214024E+01 0.482018E+01 0.649235E+00
  86 0.408000E+01 0.122381E+01 0.122381E+01 0.153926E+01 0.260152E+01 0.633998E+00
  86 0.412000E+01 0.350461E-01 0.914955E+00 0.909650E+00 0.103766E+01 0.581991E+00
  86 0.416000E+01 0.138287E-01 0.498484E+00 0.336131E+00 0.219516E+00 0.352370E+00
  86 0.420000E+01 0.344785E-02 0.237678E+00 0.939752E-01 0.290741E-01 -.973850E-01
  86 0.424000E+01 0.112120E-02 0.144739E+00 0.356486E-01 0.495781E-02 -.300422E+00
  86 0.428000E+01 -.463860E-03 0.110055E+00 0.200706E-01 0.148800E-02 -.231290E+00
  86 0.432000E+01 -.234400E-03 0.932591E-01 0.140493E-01 0.675590E-03 -.140914E+00
  86 0.436000E+01 -.200200E-03 0.835964E-01 0.111803E-01 0.408531E-03 -.894252E-01
  86 0.440000E+01 -.788890E-03 0.771995E-01 0.949426E-02 0.285970E-03 -.574914E-01
  87 0.400000E+01 0.164196E+01 0.164196E+01 0.271925E+01 0.763992E+01 0.655595E+00
  87 0.404000E+01 0.145453E+01 0.145453E+01 0.214459E+01 0.483704E+01 0.649433E+00
  87 0.408000E+01 0.122381E+01 0.122381E+01 0.153770E+01 0.259129E+01 0.634700E+00
  87 0.412000E+01 0.202110E+00 0.915072E+00 0.910211E+00 0.103888E+01 0.582016E+00
  87 0.416000E+01 0.832302E-02 0.495706E+00 0.330302E+00 0.209801E+00 0.358991E+00
  87 0.420000E+01 0.188224E-01 0.235403E+00 0.921419E-01 0.277580E-01 -.898141E-01
  87 0.424000E+01 0.434448E-02 0.146198E+00 0.364307E-01 0.509926E-02 -.280710E+00
  87 0.428000E+01 0.270172E-02 0.108959E+00 0.195839E-01 0.142509E-02 -.238582E+00
  87 0.432000E+01 0.164140E-03 0.936321E-01 0.142481E-01 0.704915E-03 -.157451E+00
  87 0.436000E+01 -.147299E-02 0.836570E-01 0.112363E-01 0.416709E-03 -.100186E+00
  87 0.440000E+01 -.532920E-03 0.771160E-01 0.941019E-02 0.274411E-03 -.329598E-01
  88 0.400000E+01 0.163974E+01 0.163974E+01 0.271199E+01 0.759968E+01 0.655573E+00
  88 0.404000E+01 0.144966E+01 0.144966E+01 0.213084E+01 0.478002E+01 0.649082E+00
  88 0.408000E+01 0.103124E+01 0.121901E+01 0.152898E+01 0.257541E+01 0.632785E+00
  88 0.412000E+01 -.275697E+00 0.913946E+00 0.907694E+00 0.103156E+01 0.582654E+00
  88 0.416000E+01 0.325856E-01 0.510264E+00 0.345528E+00 0.223757E+00 0.375276E+00
  88 0.420000E+01 -.396700E-03 0.242323E+00 0.967281E-01 0.300133E-01 -.692689E-01
  88 0.424000E+01 0.682700E-04 0.144303E+00 0.354303E-01 0.491026E-02 -.303871E+00
  88 0.428000E+01 -.218470E-03 0.108934E+00 0.195575E-01 0.137613E-02 -.199255E+00
  88 0.432000E+01 -.671810E-03 0.930085E-01 0.140694E-01 0.701344E-03 -.181026E+00
  88 0.436000E+01 -.609190E-03 0.837073E-01 0.112384E-01 0.414489E-03 -.939225E-01
  88 0.440000E+01 0.353630E-03 0.773960E-01 0.952925E-02 0.287119E-03 -.539595E-01
  89 0.400000E+01 0.163960E+01 0.163960E+01 0.271180E+01 0.760102E+01 0.655463E+00
  89 0.404000E+01 0.145154E+01 0.145154E+01 0.213572E+01 0.479654E+01 0.649474E+00
  89 0.408000E+01 0.397130E+00 0.122479E+01 0.154209E+01 0.260862E+01 0.634349E+00
  89 0.412000E+01 0.287565E+00 0.907896E+00 0.898992E+00 0.101704E+01 0.580526E+00
  89 0.416000E+01 0.875152E-02 0.493390E+00 0.329491E+00 0.210827E+00 0.352682E+00
  89 0.420000E+01 -.631866E-02 0.237604E+00 0.937082E-01 0.285137E-01 -.823731E-01
  89 0.424000E+01 -.689213E-02 0.143028E+00 0.350012E-01 0.494210E-02 -.344692E+00
  89 0.428000E+01 -.253796E-02 0.110634E+00 0.202737E-01 0.151657E-02 -.229918E+00
  89 0.432000E+01 0.117383E-02 0.930111E-01 0.140446E-01 0.683754E-03 -.155469E+00
  89 0.436000E+01 -.484960E-03 0.830606E-01 0.110428E-01 0.396409E-03 -.835869E-01
  89 0.440000E+01 0.190385E-02 0.772129E-01 0.950621E-02 0.287439E-03 -.602528E-01
  90 0.400000E+01 0.164096E+01 0.164096E+01 0.271570E+01 0.761737E+01 0.655714E+00
  90 0.404000E+01 0.145191E+01 0.145191E+01 0.213727E+01 0.480776E+01 0.649166E+00
  90 0.408000E+01 0.113879E+01 0.122114E+01 0.153377E+01 0.258450E+01 0.633786E+00
  90 0.412000E+01 -.336539E-01 0.907667E+00 0.900549E+00 0.102688E+01 0.577931E+00
  90 0.416000E+01 -.404886E-01 0.500702E+00 0.335268E+00 0.213397E+00 0.367176E+00
  90 0.420000E+01 0.161377E-01 0.231195E+00 0.897518E-01 0.268676E-01 -.111788E+00
  90 0.424000E+01 -.484594E-02 0.145013E+00 0.359305E-01 0.498583E-02 -.287332E+00
  90 0.428000E+01 -.131026E-02 0.110288E+00 0.201903E-01 0.148154E-02 -.211451E+00
  90 0.432000E+01 -.404680E-03 0.933801E-01 0.141244E-01 0.673026E-03 -.124530E+00
  90 0.436000E+01 -.878260E-03 0.835309E-01 0.111985E-01 0.409935E-03 -.896268E-01
  90 0.440000E+01 -.803890E-03 0.777492E-01 0.962725E-02 0.295728E-03 -.635723E-01
  91 0.400000E+01 0.164243E+01 0.164243E+01 0.272062E+01 0.764504E+01 0.655712E+00
  91 0.404000E+01 0.145210E+01 0.145210E+01 0.213840E+01 0.481569E+01 0.648959E+00
  91 0.408000E+01 -.919087E+00 0.122190E+01 0.153469E+01 0.258627E+01 0.633976E+00
  91 0.412000E+01 -.905256E-02 0.912252E+00 0.906716E+00 0.103349E+01 0.580973E+00
  91 0.416000E+01 -.113983E-01 0.514740E+00 0.349630E+00 0.225988E+00 0.383767E+00
  91 0.420000E+01 0.491000E-05 0.238780E+00 0.949495E-01 0.296811E-01 -.974238E-01
  91 0.424000E+01 -.749909E-02 0.146632E+00 0.369556E-01 0.539751E-02 -.317385E+00
  91 0.428000E+01 0.685100E-04 0.110470E+00 0.201505E-01 0.149071E-02 -.223768E+00
  91 0.432000E+01 0.151418E-02 0.936678E-01 0.142362E-01 0.699229E-03 -.150034E+00
  91 0.436000E+01 0.693410E-03 0.839753E-01 0.112906E-01 0.415466E-03 -.863711E-01
  91 0.440000E+01 -.435030E-03 0.769706E-01 0.941988E-02 0.279416E-03 -.496377E-01
  92 0.400000E+01 0.163901E+01 0.163901E+01 0.270959E+01 0.758716E+01 0.655531E+00
  92 0.404000E+01 0.144816E+01 0.144816E+01 0.212735E+01 0.476837E+01 0.648786E+00
  92 0.408000E+01 -.470678E+00 0.122204E+01 0.153377E+01 0.258039E+01 0.634366E+00
  92 0.412000E+01 0.411726E-01 0.916550E+00 0.912534E+00 0.104033E+01 0.583559E+00
  92 0.416000E+01 -.242322E-01 0.504811E+00 0.341532E+00 0.222227E+00 0.364943E+00
  92 0.420000E+01 0.136249E-02 0.237185E+00 0.938967E-01 0.288935E-01 -.923889E-01
  92 0.424000E+01 0.388394E-02 0.144103E+00 0.352265E-01 0.473802E-02 -.272731E+00
  92 0.428000E+01 0.336512E-02 0.110650E+00 0.204049E-01 0.157458E-02 -.260590E+00
  92 0.432000E+01 -.124196E-02 0.937996E-01 0.142213E-01 0.687515E-03 -.133139E+00
  92 0.436000E+01 -.691210E-03 0.836579E-01 0.112000E-01 0.409327E-03 -.877078E-01
  92 0.440000E+01 -.538260E-03 0.773440E-01 0.948720E-02 0.278547E-03 -.315746E-01
  93 0.400000E+01 0.164036E+01 0.164036E+01 0.271384E+01 0.760827E+01 0.655654E+00
  93 0.404000E+01 0.145007E+01 0.145007E+01 0.213231E+01 0.478791E+01 0.648987E+00
  93 0.408000E+01 0.122399E+01 0.122400E+01 0.153935E+01 0.260166E+01 0.634022E+00
  93 0.412000E+01 -.272861E+00 0.912139E+00 0.903995E+00 0.102435E+01 0.582174E+00
  93 0.416000E+01 0.489119E-01 0.505908E+00 0.341812E+00 0.222477E+00 0.365271E+00
  93 0.420000E+01 0.157238E-02 0.226629E+00 0.860573E-01 0.245607E-01 -.105463E+00
  93 0.424000E+01 0.528450E-02 0.144473E+00 0.354432E-01 0.487658E-02 -.293980E+00
  93 0.428000E+01 -.204679E-02 0.110914E+00 0.203249E-01 0.149855E-02 -.209191E+00
  93 0.432000E+01 0.190350E-02 0.928581E-01 0.139645E-01 0.667075E-03 -.140261E+00
  93 0.436000E+01 -.592190E-03 0.835351E-01 0.111908E-01 0.408172E-03 -.864237E-01
  93 0.440000E+01 0.178170E-03 0.773976E-01 0.951954E-02 0.285406E-03 -.498065E-01
  94 0.400000E+01 0.164188E+01 0.164188E+01 0.271893E+01 0.763714E+01 0.655639E+00
  94 0.404000E+01 0.145250E+01 0.145250E+01 0.213924E+01 0.481733E+01 0.649113E+00
  94 0.408000E+01 -.122492E+01 0.122492E+01 0.154059E+01 0.260157E+01 0.634624E+00
  94 0.412000E+01 0.159253E+00 0.915967E+00 0.913383E+00 0.104759E+01 0.581434E+00
  94 0.416000E+01 0.515189E-01 0.498032E+00 0.331680E+00 0.209239E+00 0.366010E+00
  94 0.420000E+01 0.873393E-02 0.239997E+00 0.950280E-01 0.291556E-01 -.762107E-01
  94 0.424000E+01 -.448875E-02 0.144590E+00 0.355870E-01 0.485718E-02 -.278439E+00
  94 0.428000E+01 -.198949E-02 0.110142E+00 0.201608E-01 0.154049E-02 -.263352E+00
  94 0.432000E+01 0.460860E-03 0.931500E-01 0.140049E-01 0.660407E-03 -.122348E+00
  94 0.436000E+01 -.764550E-03 0.833909E-01 0.111484E-01 0.407527E-03 -.929687E-01
  94 0.440000E+01 0.524390E-03 0.770392E-01 0.942844E-02 0.279073E-03 -.464452E-01
  95 0.400000E+01 0.164430E+01 0.164430E+01 0.272674E+01 0.767875E+01 0.655743E+00
  95 0.404000E+01 0.145315E+01 0.145315E+01 0.214118E+01 0.482611E+01 0.649110E+00
  95 0.408000E+01 -.603908E+00 0.122283E+01 0.153709E+01 0.259434E+01 0.633976E+00
  95 0.412000E+01 -.387134E-01 0.908175E+00 0.899601E+00 0.102094E+01 0.579489E+00
  95 0.416000E+01 0.361081E-02 0.507467E+00 0.343792E+00 0.224341E+00 0.367304E+00
  95 0.420000E+01 0.917065E-02 0.240295E+00 0.958252E-01 0.299848E-01 -.884797E-01
  95 0.424000E+01 0.134388E-02 0.145168E+00 0.361738E-01 0.525973E-02 -.339842E+00
  95 0.428000E+01 -.169684E-02 0.110205E+00 0.201026E-01 0.148836E-02 -.227671E+00
  95 0.432000E+01 0.218789E-02 0.931830E-01 0.140817E-01 0.682805E-03 -.147798E+00
  95 0.436000E+01 0.407020E-03 0.840419E-01 0.113180E-01 0.420536E-03 -.943154E-01
  95 0.440000E+01 -.468970E-03 0.777672E-01 0.962640E-02 0.294583E-03 -.596416E-01
  96 0.400000E+01 0.163999E+01 0.163999E+01 0.271304E+01 0.760724E+01 0.655496E+00
  96 0.404000E+01 0.145192E+01 0.145192E+01 0.213731E+01 0.480643E+01 0.649274E+00
  96 0.408000E+01 0.345170E+00 0.121980E+01 0.152998E+01 0.257442E+01 0.633405E+00
  96 0.412000E+01 0.797091E-01 0.916729E+00 0.911601E+00 0.103950E+01 0.583040E+00
  96 0.416000E+01 0.370303E-01 0.489225E+00 0.326071E+00 0.208813E+00 0.345347E+00
  96 0.420000E+01 -.812950E-03 0.235520E+00 0.927932E-01 0.283823E-01 -.987388E-01
  96 0.424000E+01 -.808434E-02 0.146570E+00 0.366189E-01 0.516371E-02 -.283603E+00
  96 0.428000E+01 -.142543E-02 0.109550E+00 0.198430E-01 0.147956E-02 -.252557E+00
  96 0.432000E+01 -.379000E-04 0.934696E-01 0.141778E-01 0.696850E-03 -.155588E+00
  96 0.436000E+01 0.872000E-05 0.834252E-01 0.111477E-01 0.405764E-03 -.883793E-01
  96 0.440000E+01 -.232060E-03 0.769742E-01 0.942151E-02 0.278100E-03 -.443306E-01
  97 0.400000E+01 0.164094E+01 0.164094E+01 0.271568E+01 0.761828E+01 0.655666E+00
  97 0.404000E+01 0.145108E+01 0.145108E+01 0.213495E+01 0.479750E+01 0.649152E+00
  97 0.408000E+01 -.122150E+01 0.122152E+01 0.153409E+01 0.258573E+01 0.633766E+00
  97 0.412000E+01 0.860523E-01 0.907217E+00 0.895132E+00 0.100782E+01 0.580736E+00
  97 0.416000E+01 -.289136E-01 0.501802E+00 0.338640E+00 0.219595E+00 0.361698E+00
  97 0.420000E+01 0.137736E-01 0.239785E+00 0.952715E-01 0.291253E-01 -.696062E-01
  97 0.424000E+01 -.208600E-02 0.144513E+00 0.357298E-01 0.501777E-02 -.310170E+00
  97 0.428000E+01 0.254770E-02 0.109326E+00 0.198588E-01 0.148413E-02 -.254426E+00
  97 0.432000E+01 -.188131E-02 0.936294E-01 0.142240E-01 0.695828E-03 -.146398E+00
  97 0.436000E+01 -.545000E-05 0.837861E-01 0.112398E-01 0.406060E-03 -.713909E-01
  97 0.440000E+01 0.147030E-03 0.770263E-01 0.944839E-02 0.285499E-03 -.660248E-01
  98 0.400000E+01 0.164186E+01 0.164186E+01 0.271884E+01 0.763620E+01 0.655660E+00
  98 0.404000E+01 0.145058E+01 0.145058E+01 0.213367E+01 0.479362E+01 0.649015E+00
  98 0.408000E+01 -.121608E+01 0.121608E+01 0.152092E+01 0.254739E+01 0.632917E+00
  98 0.412000E+01 0.172185E+00 0.915455E+00 0.908113E+00 0.102988E+01 0.583719E+00
  98 0.416000E+01 0.613279E-01 0.513685E+00 0.351417E+00 0.232481E+00 0.372491E+00
  98 0.420000E+01 -.508752E-02 0.236948E+00 0.926346E-01 0.277894E-01 -.794711E-01
  98 0.424000E+01 0.218930E-02 0.147073E+00 0.369428E-01 0.528966E-02 -.291953E+00
  98 0.428000E+01 0.337010E-03 0.112487E+00 0.210559E-01 0.164879E-02 -.239644E+00
  98 0.432000E+01 -.314024E-02 0.928432E-01 0.139779E-01 0.671099E-03 -.144931E+00
  98 0.436000E+01 0.141835E-02 0.831852E-01 0.110855E-01 0.406807E-03 -.103459E+00
  98 0.440000E+01 0.631750E-03 0.776760E-01 0.961399E-02 0.297214E-03 -.718660E-01
  99 0.400000E+01 0.164167E+01 0.164167E+01 0.271826E+01 0.763363E+01 0.655629E+00
  99 0.404000E+01 0.145134E+01 0.145134E+01 0.213691E+01 0.481385E+01 0.648602E+00
