 iconf, T, nbar, abs_nbar, nbar2, nbar4, nbinder
  50 0.428000E+01 -.900630E-03 0.599008E-01 0.572439E-02 0.105776E-03 -.759840E-01
  50 0.432000E+01 -.621767E-03 0.529612E-01 0.444025E-02 0.604473E-04 -.219765E-01
  50 0.436000E+01 -.522941E-03 0.486512E-01 0.372805E-02 0.425685E-04 -.209504E-01
  50 0.440000E+01 0.317777E-03 0.456429E-01 0.327852E-02 0.325658E-04 -.991634E-02
  51 0.400000E+01 0.164114E+01 0.164114E+01 0.270174E+01 0.738924E+01 0.662563E+00
  51 0.404000E+01 0.144960E+01 0.144960E+01 0.211193E+01 0.454819E+01 0.660096E+00
  51 0.408000E+01 0.122812E+01 0.122812E+01 0.152255E+01 0.240290E+01 0.654482E+00
  51 0.412000E+01 -.938166E+00 0.938166E+00 0.903379E+00 0.893112E+00 0.635209E+00
  51 0.416000E+01 -.126971E-01 0.468094E+00 0.270089E+00 0.118995E+00 0.456259E+00
  51 0.420000E+01 -.596491E-03 0.127029E+00 0.277695E-01 0.295448E-02 -.277098E+00
  51 0.424000E+01 0.138603E-02 0.758392E-01 0.945815E-02 0.320366E-03 -.193747E+00
  51 0.428000E+01 0.648284E-03 0.604952E-01 0.588238E-02 0.113303E-03 -.914738E-01
  51 0.432000E+01 -.771210E-04 0.536258E-01 0.456839E-02 0.658726E-04 -.520990E-01
  51 0.436000E+01 -.514566E-03 0.486098E-01 0.373905E-02 0.430385E-04 -.261572E-01
  51 0.440000E+01 -.132106E-03 0.453355E-01 0.324781E-02 0.324340E-04 -.249352E-01
  52 0.400000E+01 0.164277E+01 0.164277E+01 0.270706E+01 0.741776E+01 0.662592E+00
  52 0.404000E+01 0.145078E+01 0.145078E+01 0.211556E+01 0.456540E+01 0.659979E+00
  52 0.408000E+01 0.122912E+01 0.122912E+01 0.152493E+01 0.240962E+01 0.654598E+00
  52 0.412000E+01 0.936590E+00 0.936590E+00 0.900356E+00 0.887929E+00 0.634886E+00
  52 0.416000E+01 0.615928E-01 0.459989E+00 0.265436E+00 0.117693E+00 0.443186E+00
  52 0.420000E+01 0.319754E-02 0.130559E+00 0.293002E-01 0.325041E-02 -.262048E+00
  52 0.424000E+01 -.176639E-02 0.771133E-01 0.971161E-02 0.327493E-03 -.157440E+00
  52 0.428000E+01 -.705999E-03 0.604980E-01 0.587645E-02 0.113800E-03 -.984761E-01
  52 0.432000E+01 -.148743E-02 0.533686E-01 0.451301E-02 0.634605E-04 -.386023E-01
  52 0.436000E+01 0.381589E-03 0.486882E-01 0.375518E-02 0.438129E-04 -.356634E-01
  52 0.440000E+01 -.101997E-03 0.456394E-01 0.327937E-02 0.325565E-04 -.910413E-02
  53 0.400000E+01 0.164162E+01 0.164162E+01 0.270319E+01 0.739585E+01 0.662624E+00
  53 0.404000E+01 0.145111E+01 0.145111E+01 0.211626E+01 0.456643E+01 0.660126E+00
  53 0.408000E+01 0.122953E+01 0.122953E+01 0.152567E+01 0.241054E+01 0.654798E+00
  53 0.412000E+01 0.941609E+00 0.941610E+00 0.909316E+00 0.902792E+00 0.636054E+00
  53 0.416000E+01 0.100002E-01 0.479261E+00 0.280329E+00 0.124355E+00 0.472516E+00
  53 0.420000E+01 0.359055E-02 0.132382E+00 0.295793E-01 0.316608E-02 -.206212E+00
  53 0.424000E+01 0.483010E-03 0.750024E-01 0.922764E-02 0.307267E-03 -.202858E+00
  53 0.428000E+01 -.107448E-02 0.606480E-01 0.589396E-02 0.113683E-03 -.908393E-01
  53 0.432000E+01 0.274333E-03 0.530322E-01 0.445304E-02 0.613378E-04 -.310813E-01
  53 0.436000E+01 -.182959E-03 0.486564E-01 0.373613E-02 0.427813E-04 -.216201E-01
  53 0.440000E+01 -.126983E-03 0.455008E-01 0.325795E-02 0.319248E-04 -.257683E-02
  54 0.400000E+01 0.164076E+01 0.164076E+01 0.270041E+01 0.738131E+01 0.662595E+00
  54 0.404000E+01 0.145061E+01 0.145061E+01 0.211492E+01 0.456163E+01 0.660052E+00
  54 0.408000E+01 0.122690E+01 0.122690E+01 0.151965E+01 0.239447E+01 0.654378E+00
  54 0.412000E+01 0.454536E+00 0.937536E+00 0.902145E+00 0.890460E+00 0.635296E+00
  54 0.416000E+01 -.426974E-01 0.466880E+00 0.271348E+00 0.120581E+00 0.454114E+00
  54 0.420000E+01 0.178273E-02 0.135269E+00 0.314941E-01 0.368772E-02 -.239304E+00
  54 0.424000E+01 0.169259E-02 0.763887E-01 0.958802E-02 0.329496E-03 -.194735E+00
  54 0.428000E+01 -.126738E-02 0.612814E-01 0.604123E-02 0.123213E-03 -.125342E+00
  54 0.432000E+01 0.113243E-03 0.529922E-01 0.445193E-02 0.616962E-04 -.376233E-01
  54 0.436000E+01 -.148622E-03 0.484866E-01 0.370012E-02 0.414828E-04 -.998723E-02
  54 0.440000E+01 0.367682E-03 0.453309E-01 0.324259E-02 0.323205E-04 -.246452E-01
  55 0.400000E+01 0.164282E+01 0.164282E+01 0.270719E+01 0.741832E+01 0.662600E+00
  55 0.404000E+01 0.145284E+01 0.145284E+01 0.212136E+01 0.458880E+01 0.660100E+00
  55 0.408000E+01 0.122915E+01 0.122915E+01 0.152473E+01 0.240758E+01 0.654796E+00
  55 0.412000E+01 0.943207E+00 0.943207E+00 0.912345E+00 0.908746E+00 0.636083E+00
  55 0.416000E+01 -.269539E-01 0.460145E+00 0.265854E+00 0.118682E+00 0.440270E+00
  55 0.420000E+01 -.512335E-02 0.135759E+00 0.314746E-01 0.365290E-02 -.229124E+00
  55 0.424000E+01 0.140591E-02 0.778001E-01 0.100458E-01 0.383025E-03 -.265133E+00
  55 0.428000E+01 0.176904E-02 0.608575E-01 0.595189E-02 0.117962E-03 -.109971E+00
  55 0.432000E+01 -.187409E-03 0.530939E-01 0.446801E-02 0.618415E-04 -.325963E-01
  55 0.436000E+01 0.567748E-03 0.485266E-01 0.372816E-02 0.431578E-04 -.350172E-01
  55 0.440000E+01 -.431633E-04 0.452563E-01 0.322595E-02 0.318146E-04 -.190355E-01
  56 0.400000E+01 0.164174E+01 0.164174E+01 0.270356E+01 0.739751E+01 0.662641E+00
  56 0.404000E+01 0.145215E+01 0.145215E+01 0.211925E+01 0.457882E+01 0.660165E+00
  56 0.408000E+01 0.122682E+01 0.122682E+01 0.151962E+01 0.239488E+01 0.654305E+00
  56 0.412000E+01 -.314577E+00 0.936282E+00 0.899415E+00 0.884118E+00 0.635692E+00
  56 0.416000E+01 0.111808E+00 0.460645E+00 0.268469E+00 0.121286E+00 0.439081E+00
  56 0.420000E+01 -.399741E-02 0.134684E+00 0.307391E-01 0.347082E-02 -.224413E+00
  56 0.424000E+01 -.309128E-02 0.755434E-01 0.939498E-02 0.322161E-03 -.216635E+00
  56 0.428000E+01 0.873568E-03 0.605823E-01 0.585791E-02 0.110091E-03 -.694162E-01
  56 0.432000E+01 -.224854E-05 0.531659E-01 0.447678E-02 0.624379E-04 -.384748E-01
  56 0.436000E+01 0.126017E-03 0.487798E-01 0.376366E-02 0.436722E-04 -.276897E-01
  56 0.440000E+01 -.380791E-03 0.455400E-01 0.326552E-02 0.323286E-04 -.105573E-01
  57 0.400000E+01 0.164276E+01 0.164276E+01 0.270701E+01 0.741752E+01 0.662591E+00
  57 0.404000E+01 0.145233E+01 0.145233E+01 0.212011E+01 0.458542E+01 0.659951E+00
  57 0.408000E+01 0.122706E+01 0.122706E+01 0.152001E+01 0.239508E+01 0.654455E+00
  57 0.412000E+01 0.940483E+00 0.940483E+00 0.907190E+00 0.898875E+00 0.635933E+00
  57 0.416000E+01 0.233922E-01 0.476532E+00 0.280388E+00 0.126823E+00 0.462277E+00
  57 0.420000E+01 0.645036E-03 0.129812E+00 0.290003E-01 0.316024E-02 -.252545E+00
  57 0.424000E+01 0.870266E-03 0.755596E-01 0.942484E-02 0.320851E-03 -.204020E+00
  57 0.428000E+01 -.375875E-04 0.611792E-01 0.599547E-02 0.117720E-03 -.916455E-01
  57 0.432000E+01 0.434585E-04 0.534406E-01 0.454269E-02 0.657081E-04 -.613795E-01
  57 0.436000E+01 -.705813E-03 0.487596E-01 0.374855E-02 0.430076E-04 -.202261E-01
  57 0.440000E+01 -.484585E-03 0.454306E-01 0.325330E-02 0.320775E-04 -.102529E-01
  58 0.400000E+01 0.164238E+01 0.164238E+01 0.270571E+01 0.740995E+01 0.662610E+00
  58 0.404000E+01 0.145318E+01 0.145318E+01 0.212223E+01 0.459176E+01 0.660162E+00
  58 0.408000E+01 0.122856E+01 0.122856E+01 0.152390E+01 0.240804E+01 0.654356E+00
  58 0.412000E+01 0.943752E+00 0.943752E+00 0.913507E+00 0.912030E+00 0.635696E+00
  58 0.416000E+01 0.951606E-01 0.459665E+00 0.264457E+00 0.116515E+00 0.444669E+00
  58 0.420000E+01 0.557597E-02 0.132184E+00 0.301741E-01 0.349126E-02 -.278180E+00
  58 0.424000E+01 0.397128E-03 0.752419E-01 0.931299E-02 0.323070E-03 -.241645E+00
  58 0.428000E+01 0.216173E-03 0.606495E-01 0.590729E-02 0.116195E-03 -.109917E+00
  58 0.432000E+01 -.111581E-02 0.536932E-01 0.458616E-02 0.663583E-04 -.516608E-01
  58 0.436000E+01 -.530733E-03 0.487548E-01 0.375456E-02 0.434435E-04 -.272730E-01
  58 0.440000E+01 -.409723E-03 0.454231E-01 0.325199E-02 0.321624E-04 -.137451E-01
  59 0.400000E+01 0.164207E+01 0.164207E+01 0.270468E+01 0.740394E+01 0.662627E+00
  59 0.404000E+01 0.145266E+01 0.145266E+01 0.212092E+01 0.458745E+01 0.660060E+00
  59 0.408000E+01 0.122619E+01 0.122619E+01 0.151789E+01 0.238866E+01 0.654414E+00
  59 0.412000E+01 0.938545E+00 0.938545E+00 0.904593E+00 0.896907E+00 0.634641E+00
  59 0.416000E+01 0.466311E-01 0.469612E+00 0.273058E+00 0.121971E+00 0.454712E+00
  59 0.420000E+01 -.497656E-02 0.132696E+00 0.303588E-01 0.350919E-02 -.269161E+00
  59 0.424000E+01 -.146681E-02 0.775627E-01 0.993280E-02 0.362450E-03 -.224568E+00
  59 0.428000E+01 0.607460E-03 0.605533E-01 0.588840E-02 0.115407E-03 -.109475E+00
  59 0.432000E+01 -.372959E-04 0.532698E-01 0.448879E-02 0.625613E-04 -.349645E-01
  59 0.436000E+01 0.533200E-04 0.485668E-01 0.373659E-02 0.429185E-04 -.246396E-01
  59 0.440000E+01 -.730587E-03 0.454253E-01 0.324414E-02 0.317900E-04 -.686068E-02
  60 0.400000E+01 0.164370E+01 0.164370E+01 0.271024E+01 0.743621E+01 0.662545E+00
  60 0.404000E+01 0.145231E+01 0.145231E+01 0.211974E+01 0.458110E+01 0.660153E+00
  60 0.408000E+01 0.122876E+01 0.122876E+01 0.152444E+01 0.241000E+01 0.654318E+00
  60 0.412000E+01 0.940724E+00 0.940724E+00 0.907444E+00 0.898908E+00 0.636123E+00
  60 0.416000E+01 0.211435E-01 0.484828E+00 0.284587E+00 0.126775E+00 0.478228E+00
  60 0.420000E+01 0.265896E-02 0.135012E+00 0.313030E-01 0.362825E-02 -.234253E+00
  60 0.424000E+01 0.205910E-02 0.759771E-01 0.949778E-02 0.332453E-03 -.228471E+00
  60 0.428000E+01 -.391574E-03 0.601426E-01 0.576486E-02 0.106043E-03 -.636117E-01
  60 0.432000E+01 0.136288E-02 0.533520E-01 0.451822E-02 0.644480E-04 -.523338E-01
  60 0.436000E+01 -.143200E-03 0.486518E-01 0.373666E-02 0.428062E-04 -.219250E-01
  60 0.440000E+01 -.472048E-04 0.452645E-01 0.321982E-02 0.313591E-04 -.827216E-02
  61 0.400000E+01 0.164310E+01 0.164310E+01 0.270810E+01 0.742303E+01 0.662612E+00
  61 0.404000E+01 0.145268E+01 0.145268E+01 0.212074E+01 0.458480E+01 0.660199E+00
  61 0.408000E+01 0.122681E+01 0.122681E+01 0.151965E+01 0.239534E+01 0.654252E+00
  61 0.412000E+01 0.938099E+00 0.938099E+00 0.903771E+00 0.896388E+00 0.634188E+00
  61 0.416000E+01 0.689270E-01 0.469901E+00 0.272977E+00 0.120660E+00 0.460253E+00
  61 0.420000E+01 0.123742E-02 0.133322E+00 0.299275E-01 0.318921E-02 -.186917E+00
  61 0.424000E+01 0.503888E-02 0.775577E-01 0.100222E-01 0.393121E-03 -.304603E+00
  61 0.428000E+01 -.467059E-03 0.599274E-01 0.573745E-02 0.104987E-03 -.631094E-01
  61 0.432000E+01 -.111880E-05 0.530803E-01 0.447570E-02 0.631463E-04 -.507624E-01
  61 0.436000E+01 0.232602E-03 0.487956E-01 0.375604E-02 0.430677E-04 -.175842E-01
  61 0.440000E+01 -.209249E-03 0.455162E-01 0.325587E-02 0.321145E-04 -.982286E-02
  62 0.400000E+01 0.164176E+01 0.164176E+01 0.270389E+01 0.740212E+01 0.662512E+00
  62 0.404000E+01 0.144977E+01 0.144977E+01 0.211248E+01 0.455099E+01 0.660064E+00
  62 0.408000E+01 0.122708E+01 0.122708E+01 0.151977E+01 0.239271E+01 0.654688E+00
  62 0.412000E+01 -.334213E+00 0.941915E+00 0.909698E+00 0.903561E+00 0.636050E+00
  62 0.416000E+01 -.122641E+00 0.472097E+00 0.276004E+00 0.123211E+00 0.460864E+00
  62 0.420000E+01 -.455782E-02 0.129770E+00 0.289514E-01 0.312911E-02 -.244402E+00
  62 0.424000E+01 -.109176E-02 0.759787E-01 0.948225E-02 0.320651E-03 -.188746E+00
  62 0.428000E+01 0.168254E-03 0.609872E-01 0.596648E-02 0.116545E-03 -.912835E-01
  62 0.432000E+01 0.201593E-03 0.528631E-01 0.442362E-02 0.603341E-04 -.277473E-01
  62 0.436000E+01 -.268757E-03 0.486410E-01 0.373102E-02 0.426326E-04 -.208580E-01
  62 0.440000E+01 0.228397E-03 0.454227E-01 0.324833E-02 0.320248E-04 -.116842E-01
  63 0.400000E+01 0.164194E+01 0.164194E+01 0.270433E+01 0.740305E+01 0.662580E+00
  63 0.404000E+01 0.145241E+01 0.145241E+01 0.212012E+01 0.458357E+01 0.660092E+00
  63 0.408000E+01 0.122749E+01 0.122749E+01 0.152068E+01 0.239538E+01 0.654714E+00
  63 0.412000E+01 0.939974E+00 0.939974E+00 0.906800E+00 0.899396E+00 0.635408E+00
  63 0.416000E+01 0.579650E-01 0.459230E+00 0.264403E+00 0.116129E+00 0.446285E+00
  63 0.420000E+01 0.455998E-02 0.129978E+00 0.287009E-01 0.306383E-02 -.239801E+00
  63 0.424000E+01 -.817420E-04 0.755488E-01 0.945519E-02 0.335752E-03 -.251861E+00
  63 0.428000E+01 0.320886E-03 0.612771E-01 0.601706E-02 0.118550E-03 -.914663E-01
  63 0.432000E+01 0.430179E-03 0.529447E-01 0.443460E-02 0.608837E-04 -.319797E-01
  63 0.436000E+01 -.772106E-03 0.484569E-01 0.372123E-02 0.429543E-04 -.339804E-01
  63 0.440000E+01 0.246902E-04 0.453796E-01 0.325750E-02 0.325022E-04 -.209938E-01
  64 0.400000E+01 0.164203E+01 0.164203E+01 0.270465E+01 0.740488E+01 0.662577E+00
  64 0.404000E+01 0.145227E+01 0.145227E+01 0.211968E+01 0.458143E+01 0.660109E+00
  64 0.408000E+01 0.122622E+01 0.122622E+01 0.151836E+01 0.239231E+01 0.654105E+00
  64 0.412000E+01 0.940963E+00 0.940963E+00 0.907564E+00 0.898193E+00 0.636509E+00
  64 0.416000E+01 0.578596E-01 0.483753E+00 0.284221E+00 0.126943E+00 0.476187E+00
  64 0.420000E+01 -.114893E-01 0.135704E+00 0.318734E-01 0.386950E-02 -.269633E+00
  64 0.424000E+01 -.507988E-03 0.768619E-01 0.973593E-02 0.349493E-03 -.229030E+00
  64 0.428000E+01 0.251473E-02 0.605224E-01 0.585274E-02 0.110593E-03 -.761866E-01
  64 0.432000E+01 -.462413E-03 0.529385E-01 0.443982E-02 0.613176E-04 -.368887E-01
  64 0.436000E+01 -.180128E-03 0.487506E-01 0.375822E-02 0.435075E-04 -.267818E-01
  64 0.440000E+01 0.216148E-03 0.451773E-01 0.322416E-02 0.317467E-04 -.179949E-01
  65 0.400000E+01 0.164080E+01 0.164080E+01 0.270057E+01 0.738208E+01 0.662598E+00
  65 0.404000E+01 0.145267E+01 0.145267E+01 0.212081E+01 0.458604E+01 0.660130E+00
  65 0.408000E+01 0.122806E+01 0.122806E+01 0.152256E+01 0.240374E+01 0.654364E+00
  65 0.412000E+01 0.944785E+00 0.944785E+00 0.914767E+00 0.912328E+00 0.636580E+00
  65 0.416000E+01 -.285382E-01 0.454074E+00 0.258824E+00 0.112351E+00 0.440956E+00
  65 0.420000E+01 0.297282E-02 0.128946E+00 0.287181E-01 0.321806E-02 -.300652E+00
  65 0.424000E+01 -.487279E-02 0.756475E-01 0.942231E-02 0.330387E-03 -.240472E+00
  65 0.428000E+01 0.144911E-02 0.612635E-01 0.603298E-02 0.119813E-03 -.972840E-01
  65 0.432000E+01 0.122151E-02 0.533762E-01 0.451789E-02 0.642664E-04 -.495195E-01
  65 0.436000E+01 0.925328E-04 0.482624E-01 0.368068E-02 0.414816E-04 -.206508E-01
  65 0.440000E+01 0.152143E-03 0.454183E-01 0.324472E-02 0.321656E-04 -.183957E-01
  66 0.400000E+01 0.164293E+01 0.164293E+01 0.270777E+01 0.742342E+01 0.662511E+00
  66 0.404000E+01 0.145304E+01 0.145304E+01 0.212156E+01 0.458643E+01 0.660341E+00
  66 0.408000E+01 0.122876E+01 0.122876E+01 0.152439E+01 0.240970E+01 0.654342E+00
  66 0.412000E+01 0.936376E+00 0.936376E+00 0.900311E+00 0.888223E+00 0.634729E+00
  66 0.416000E+01 -.803743E-02 0.477223E+00 0.278876E+00 0.124056E+00 0.468292E+00
  66 0.420000E+01 -.558154E-02 0.130747E+00 0.295289E-01 0.335619E-02 -.283014E+00
  66 0.424000E+01 0.129660E-02 0.755995E-01 0.938381E-02 0.326781E-03 -.237020E+00
  66 0.428000E+01 -.107321E-03 0.604639E-01 0.583299E-02 0.109248E-03 -.703123E-01
  66 0.432000E+01 -.665332E-03 0.530185E-01 0.446742E-02 0.634556E-04 -.598266E-01
  66 0.436000E+01 -.117044E-03 0.482578E-01 0.367378E-02 0.415648E-04 -.265466E-01
  66 0.440000E+01 0.292471E-03 0.454362E-01 0.326092E-02 0.327646E-04 -.270748E-01
  67 0.400000E+01 0.164228E+01 0.164228E+01 0.270550E+01 0.740990E+01 0.662560E+00
  67 0.404000E+01 0.145231E+01 0.145231E+01 0.211986E+01 0.458256E+01 0.660082E+00
  67 0.408000E+01 0.122687E+01 0.122687E+01 0.151967E+01 0.239462E+01 0.654367E+00
  67 0.412000E+01 -.726129E+00 0.939384E+00 0.905764E+00 0.896886E+00 0.635593E+00
  67 0.416000E+01 -.674272E-01 0.466360E+00 0.269114E+00 0.117497E+00 0.459206E+00
  67 0.420000E+01 -.290129E-02 0.134731E+00 0.311798E-01 0.366251E-02 -.255770E+00
  67 0.424000E+01 -.164952E-02 0.775271E-01 0.986528E-02 0.353362E-03 -.210262E+00
  67 0.428000E+01 0.468429E-03 0.608225E-01 0.589968E-02 0.112060E-03 -.731824E-01
  67 0.432000E+01 0.565219E-03 0.533933E-01 0.450690E-02 0.629496E-04 -.330377E-01
  67 0.436000E+01 -.399810E-03 0.483587E-01 0.369802E-02 0.421930E-04 -.284443E-01
  67 0.440000E+01 -.119297E-03 0.454390E-01 0.325768E-02 0.323636E-04 -.165296E-01
  68 0.400000E+01 0.164158E+01 0.164158E+01 0.270303E+01 0.739490E+01 0.662629E+00
  68 0.404000E+01 0.145087E+01 0.145087E+01 0.211545E+01 0.456206E+01 0.660190E+00
  68 0.408000E+01 0.122985E+01 0.122985E+01 0.152672E+01 0.241526E+01 0.654597E+00
  68 0.412000E+01 0.933510E+00 0.933551E+00 0.895711E+00 0.880563E+00 0.634150E+00
  68 0.416000E+01 0.383198E-02 0.471551E+00 0.276292E+00 0.124977E+00 0.454274E+00
  68 0.420000E+01 0.860759E-02 0.133860E+00 0.312095E-01 0.380944E-02 -.303664E+00
  68 0.424000E+01 0.892442E-03 0.756697E-01 0.938925E-02 0.321281E-03 -.214794E+00
  68 0.428000E+01 0.286122E-03 0.605112E-01 0.586476E-02 0.112637E-03 -.915886E-01
  68 0.432000E+01 0.585073E-03 0.532063E-01 0.449671E-02 0.629840E-04 -.382939E-01
  68 0.436000E+01 0.186352E-03 0.487567E-01 0.376356E-02 0.442152E-04 -.405268E-01
  68 0.440000E+01 0.229151E-03 0.454566E-01 0.325811E-02 0.324050E-04 -.175570E-01
  69 0.400000E+01 0.164104E+01 0.164104E+01 0.270124E+01 0.738479E+01 0.662642E+00
  69 0.404000E+01 0.145117E+01 0.145117E+01 0.211658E+01 0.456880E+01 0.660052E+00
  69 0.408000E+01 0.122613E+01 0.122613E+01 0.151745E+01 0.238578E+01 0.654635E+00
  69 0.412000E+01 0.299923E+00 0.936094E+00 0.900496E+00 0.889824E+00 0.634220E+00
  69 0.416000E+01 -.709169E-02 0.465216E+00 0.269588E+00 0.119667E+00 0.451151E+00
  69 0.420000E+01 0.801551E-02 0.132125E+00 0.302667E-01 0.355445E-02 -.293361E+00
  69 0.424000E+01 0.263081E-02 0.762338E-01 0.961991E-02 0.347625E-03 -.252124E+00
  69 0.428000E+01 0.102118E-02 0.607424E-01 0.593545E-02 0.116250E-03 -.999233E-01
  69 0.432000E+01 -.469180E-03 0.536727E-01 0.457945E-02 0.665088E-04 -.571387E-01
  69 0.436000E+01 -.579847E-04 0.485534E-01 0.371770E-02 0.423106E-04 -.204185E-01
  69 0.440000E+01 -.281013E-03 0.452826E-01 0.323423E-02 0.318605E-04 -.152873E-01
  70 0.400000E+01 0.164174E+01 0.164174E+01 0.270384E+01 0.740202E+01 0.662506E+00
  70 0.404000E+01 0.145203E+01 0.145203E+01 0.211889E+01 0.457748E+01 0.660148E+00
  70 0.408000E+01 0.122791E+01 0.122791E+01 0.152190E+01 0.239977E+01 0.654635E+00
  70 0.412000E+01 0.495102E+00 0.941729E+00 0.909750E+00 0.904394E+00 0.635756E+00
  70 0.416000E+01 0.728566E-01 0.462200E+00 0.267279E+00 0.118454E+00 0.447289E+00
  70 0.420000E+01 -.591393E-02 0.133864E+00 0.310640E-01 0.369699E-02 -.277067E+00
  70 0.424000E+01 0.695131E-03 0.751988E-01 0.930487E-02 0.311584E-03 -.199590E+00
  70 0.428000E+01 0.849982E-03 0.606513E-01 0.588467E-02 0.112130E-03 -.793402E-01
  70 0.432000E+01 0.717675E-03 0.536275E-01 0.456202E-02 0.652204E-04 -.445947E-01
  70 0.436000E+01 0.370219E-03 0.484663E-01 0.371552E-02 0.429065E-04 -.360086E-01
  70 0.440000E+01 -.130357E-03 0.458225E-01 0.330974E-02 0.334793E-04 -.187469E-01
  71 0.400000E+01 0.164068E+01 0.164068E+01 0.270005E+01 0.737811E+01 0.662651E+00
  71 0.404000E+01 0.145247E+01 0.145247E+01 0.212038E+01 0.458522E+01 0.660054E+00
  71 0.408000E+01 0.123012E+01 0.123012E+01 0.152727E+01 0.241624E+01 0.654708E+00
  71 0.412000E+01 0.936574E+00 0.936794E+00 0.901626E+00 0.891909E+00 0.634282E+00
  71 0.416000E+01 -.220416E-01 0.473990E+00 0.276474E+00 0.122401E+00 0.466230E+00
  71 0.420000E+01 0.103017E-01 0.127621E+00 0.288078E-01 0.339961E-02 -.365483E+00
  71 0.424000E+01 0.950459E-03 0.764303E-01 0.963868E-02 0.341599E-03 -.225633E+00
  71 0.428000E+01 0.602187E-04 0.604785E-01 0.584957E-02 0.110825E-03 -.796152E-01
  71 0.432000E+01 0.202566E-03 0.533778E-01 0.452742E-02 0.646861E-04 -.519314E-01
  71 0.436000E+01 -.108724E-03 0.485496E-01 0.372186E-02 0.428165E-04 -.303150E-01
  71 0.440000E+01 0.360248E-03 0.456824E-01 0.328842E-02 0.330783E-04 -.196418E-01
  72 0.400000E+01 0.164137E+01 0.164137E+01 0.270257E+01 0.739467E+01 0.662525E+00
  72 0.404000E+01 0.145251E+01 0.145251E+01 0.212029E+01 0.458344E+01 0.660156E+00
  72 0.408000E+01 0.122720E+01 0.122720E+01 0.152032E+01 0.239595E+01 0.654469E+00
  72 0.412000E+01 0.944474E+00 0.944474E+00 0.914141E+00 0.910989E+00 0.636616E+00
  72 0.416000E+01 -.569498E-02 0.459202E+00 0.264675E+00 0.116472E+00 0.445791E+00
  72 0.420000E+01 -.392099E-02 0.128341E+00 0.281350E-01 0.300904E-02 -.267107E+00
  72 0.424000E+01 0.337937E-03 0.764988E-01 0.961759E-02 0.327743E-03 -.181082E+00
  72 0.428000E+01 -.867515E-03 0.607935E-01 0.591990E-02 0.114196E-03 -.861778E-01
  72 0.432000E+01 0.745445E-03 0.531464E-01 0.445001E-02 0.609354E-04 -.257127E-01
  72 0.436000E+01 -.487026E-04 0.484781E-01 0.371665E-02 0.426604E-04 -.294392E-01
  72 0.440000E+01 -.348539E-03 0.456394E-01 0.327828E-02 0.326037E-04 -.112377E-01
  73 0.400000E+01 0.164163E+01 0.164163E+01 0.270324E+01 0.739605E+01 0.662628E+00
  73 0.404000E+01 0.145288E+01 0.145288E+01 0.212163E+01 0.459137E+01 0.659998E+00
  73 0.408000E+01 0.122809E+01 0.122809E+01 0.152229E+01 0.240060E+01 0.654694E+00
  73 0.412000E+01 0.938856E+00 0.938868E+00 0.904462E+00 0.894345E+00 0.635579E+00
  73 0.416000E+01 -.699699E-01 0.475658E+00 0.278897E+00 0.125989E+00 0.460088E+00
  73 0.420000E+01 0.774162E-02 0.138850E+00 0.329284E-01 0.400069E-02 -.229904E+00
  73 0.424000E+01 -.511282E-02 0.748595E-01 0.919487E-02 0.299943E-03 -.182570E+00
  73 0.428000E+01 -.115944E-03 0.599419E-01 0.574649E-02 0.105701E-03 -.669754E-01
  73 0.432000E+01 -.747715E-03 0.529289E-01 0.445087E-02 0.622533E-04 -.474904E-01
  73 0.436000E+01 -.100332E-02 0.484912E-01 0.371430E-02 0.422843E-04 -.216550E-01
  73 0.440000E+01 0.444169E-04 0.452525E-01 0.322852E-02 0.316394E-04 -.118093E-01
  74 0.400000E+01 0.164187E+01 0.164187E+01 0.270423E+01 0.740369E+01 0.662526E+00
  74 0.404000E+01 0.145236E+01 0.145236E+01 0.212011E+01 0.458487E+01 0.659992E+00
  74 0.408000E+01 0.122670E+01 0.122670E+01 0.151886E+01 0.239020E+01 0.654633E+00
  74 0.412000E+01 0.328288E+00 0.939242E+00 0.904795E+00 0.893834E+00 0.636056E+00
  74 0.416000E+01 0.105903E+00 0.467120E+00 0.272520E+00 0.122451E+00 0.450407E+00
  74 0.420000E+01 -.119027E-03 0.132483E+00 0.303059E-01 0.355921E-02 -.291747E+00
  74 0.424000E+01 -.139680E-02 0.761475E-01 0.946579E-02 0.310846E-03 -.156404E+00
  74 0.428000E+01 0.389541E-03 0.612215E-01 0.599929E-02 0.117664E-03 -.897420E-01
  74 0.432000E+01 0.803827E-04 0.534021E-01 0.450839E-02 0.624576E-04 -.242881E-01
  74 0.436000E+01 -.151057E-03 0.485595E-01 0.371910E-02 0.426048E-04 -.267416E-01
  74 0.440000E+01 0.911990E-04 0.452576E-01 0.323570E-02 0.320198E-04 -.194348E-01
  75 0.400000E+01 0.164222E+01 0.164222E+01 0.270520E+01 0.740704E+01 0.662617E+00
  75 0.404000E+01 0.145191E+01 0.145191E+01 0.211847E+01 0.457521E+01 0.660184E+00
  75 0.408000E+01 0.122654E+01 0.122654E+01 0.151882E+01 0.239192E+01 0.654369E+00
  75 0.412000E+01 0.942933E+00 0.942933E+00 0.911889E+00 0.908431E+00 0.635845E+00
  75 0.416000E+01 -.864350E-01 0.480291E+00 0.281778E+00 0.125663E+00 0.472439E+00
